time_const,time_lin,time_NN,loss_const,loss_lin,loss_NN,loss_const_val,loss_lin_val,loss_NN_val,BS_const,BS_lin,BS_NN,MSE11_const_val,MSE12_const_val,MSE13_const_val,MSE11_lin_val,MSE12_lin_val,MSE13_lin_val,MSE11_NN_val,MSE12_NN_val,MSE13_NN_val
22.15,22.08,35.99,4195.163252377238,4027.582560893877,3984.989756009184,1413.3559608185703,1368.3636224583668,1356.5507429157421,0.7479765135243074,0.6901888831868972,0.6715990756263711,0.18068813993730057,0.10123497212583167,0.08145536055469836,0.14964614598915255,0.08721705445149626,0.06513897020485483,0.1445385459651344,0.08500644435254039,0.05973654978188249
22.18,22.29,37.41,4232.244414666285,4052.9548740633677,3999.351198080345,1441.742504897415,1375.0749217394439,1344.0030652492499,0.7293126628525526,0.6697640405454439,0.6449065884889256,0.16928430196517605,0.07779237240829916,0.09378907924293449,0.13606201367587498,0.05749334882752433,0.08197317728137553,0.12572854915845486,0.04877995181848951,0.07796154399931822
21.83,21.94,35.8,4263.211381577158,4091.954137326751,4042.3492209324127,1429.0386440190764,1380.9975543259652,1365.3472849758223,0.7609845339566645,0.7014360201158151,0.6744848067252837,0.1824236729543534,0.10029895648863253,0.08323995608111927,0.1558511619035256,0.08826381081426915,0.06921530426207409,0.14942958143409357,0.08479817831133214,0.06481963441545024
21.76,22.09,36.230000000000004,4226.3610614162635,4078.222009689829,4009.019658189413,1370.879764497488,1305.136991886551,1297.5931779570722,0.7766986258153834,0.6986224631456762,0.6840200146043478,0.19154363545133965,0.10227369062186528,0.09009515877569675,0.16779438508046407,0.09077634912168761,0.07808366402038931,0.16075384315983313,0.08731171995258984,0.0735615900278081
22.23,22.22,36.38,4204.213221956289,4031.19861913104,3964.8238579991094,1406.701469288576,1361.3223417914623,1346.367685656086,0.7215086582366219,0.6713555794409148,0.6486857429188628,0.169734860789012,0.07717723318383372,0.09547301460591182,0.14093205575675105,0.058253104147215184,0.08576779000900903,0.1304265991939983,0.05049672811330406,0.08118771513479926
21.85,22.02,35.79,4101.898901050922,3931.685905438069,3898.7415382693507,1396.957686551731,1339.0144277542322,1323.1016522896507,0.7553744161931821,0.6874313700621107,0.6674260383316198,0.18821791022402673,0.09739681369714136,0.09162039939810052,0.16221052637576513,0.08377151394866737,0.07975861932680772,0.15505879497046057,0.0797139314925367,0.07577884210214222
21.88,22.1,36.41,4115.3109979107,3955.8595389156703,3913.247383186293,1385.010748683314,1326.3433861870144,1298.9606224105464,0.7286724710284104,0.6670241796837456,0.6402748215697938,0.1700669129295228,0.08567987032485405,0.08588146588155053,0.14421884356218412,0.07171438095330127,0.07418113832779608,0.13289516121590442,0.0643332226376838,0.06904624559465074
21.75,21.63,35.64,4139.308404964274,4012.366743639582,3960.6211575882503,1343.820726548002,1307.6602375592395,1297.0755138974148,0.7956198303726094,0.7352918328674933,0.7174096176331419,0.20179746369071022,0.10321980220349271,0.09949626550418084,0.18343570705496628,0.09275137734513361,0.09137973364105605,0.18042033245468522,0.09070978180288579,0.08983993999585875
22.08,22.43,36.379999999999995,4283.554750705822,4095.520906370924,4035.177499305314,1451.3887629833755,1399.9510155852884,1384.2792923962825,0.7617933063375127,0.6949171718081364,0.6708054876254069,0.18147812151948764,0.09168696705266347,0.09118693609804215,0.1520602726372866,0.07615454909004353,0.07764740559885322,0.14282076104321978,0.06969202196451632,0.07345655829763523
22.02,21.7,36.18,4161.857811904842,3985.6553341249664,3934.3233839018976,1479.816138149657,1421.764332203199,1398.3521238995108,0.7670623090890556,0.7022143098433864,0.6817655775196624,0.18280935133664628,0.09021413874504565,0.09419712235208637,0.15319930533172574,0.0739423856667155,0.08181316127210685,0.1491596348706419,0.06925035321591803,0.08051761729932075
21.7,21.83,35.83,4140.623559755237,3984.1727354850113,3910.0082662161203,1452.1244392485437,1389.7543707693017,1374.803591918309,0.7718844328051042,0.7020029547112422,0.6822239197863332,0.1905078566988518,0.09891385066528512,0.092417476390174,0.16791830463832216,0.08691883854455934,0.0818926840281692,0.1599883318902729,0.08229873169187289,0.0778018084568858
22.07,22.15,35.96,4308.508967616677,4137.939171958627,4080.9793883032294,1469.034496382451,1420.4257006038215,1398.2307951017908,0.7710684826476796,0.7131264269400174,0.6935637538539742,0.18008960157825474,0.0934923969254306,0.08777301785328988,0.15056625129042048,0.07854049744344803,0.07355108555446421,0.14618435309593983,0.07601099709057937,0.07044180831601961
